Ingredient_id,Item_id,Ingredient_Name
1065,145,Eggs
1066,145,Spinach
1067,145,Corn
1068,145,Mozzarella_Cheese
1069,145,Whole_Milk
1070,145,Canola_Oil
1071,145,Kosher_Salt
1072,145,Black_Pepper
1073,146,Rolled_Oats
1074,146,Pineapple
1075,146,Pecans
1076,146,Low_Fat_Milk
1077,146,Cinnamon
1078,146,Maple_Syrup
1079,146,Chia_Seeds
1080,147,All_Purpose_Flour
1081,147,Eggs
1082,147,Whole_Milk
1083,147,Baking_Powder
1084,147,Blueberry
1085,147,Butter
1086,147,Sugar
1087,147,Vanilla_Extract
1088,148,Flour_Tortilla
1089,148,Eggs
1090,148,Potato
1091,148,Cheddar_Cheese
1092,148,Salsa
1093,148,Potatoes
1094,148,Green_Onion
1095,148,Kosher_Salt
1096,149,Greek_Yogurt
1097,149,Blueberry
1098,149,Granola
1099,149,Honey
1100,149,Chia_Seeds
1101,149,Vanilla_Extract
1102,150,Croissant
1103,150,Eggs
1104,150,Turkey_Sausage
1105,150,Cheddar_Cheese
1106,150,Tomato
1107,150,Spinach
1108,150,Butter
1109,150,Black_Pepper
1110,151,Chicken
1111,151,Couscous
1112,151,Broccoli
1113,151,Carrot
1114,151,Edamame
1115,151,Lemon_Herb_Sauce
1116,151,Sesame_Seeds
1117,152,Brioche_Bun
1118,152,Chicken
1119,152,Lettuce
1120,152,Tomato
1121,152,Pickles
1122,152,Red_Onion
1123,152,Parmesan_Cheese
1124,152,Mayonnaise
1125,153,Minestrone
1126,153,Vegetable_Broth
1127,153,Carrot
1128,153,Celery
1129,153,Onion
1130,153,Garlic
1131,153,Kosher_Salt
1132,153,Black_Pepper
1133,154,Rotini
1134,154,Vegetable
1135,154,Garlic_Olive_Oil_Sauce
1136,154,Garlic
1137,154,Parmesan_Cheese
1138,154,Spinach
1139,154,Olive_Oil
1140,155,Corn_Tortilla
1141,155,Fish
1142,155,Cabbage
1143,155,Pico_De_Gallo
1144,155,Cilantro
1145,155,Lime_Juice
1146,155,Cotija_Cheese
1147,156,Lentil
1148,156,Romaine_Lettuce
1149,156,Cabbage
1150,156,Tomato
1151,156,Balsamic_Dressing
1152,156,Croutons
1153,156,Parmesan_Cheese
1154,157,Salmon
1155,157,Quinoa
1156,157,Ginger_Soy_Sauce
1157,157,Broccoli
1158,157,Carrot
1159,157,Olive_Oil
1160,157,Garlic
1161,157,Kosher_Salt
1162,158,Vegetable
1163,158,Jasmine_Rice
1164,158,Coconut_Milk
1165,158,Massaman_Curry_Paste
1166,158,Bell_Pepper
1167,158,Onion
1168,158,Basil
1169,158,Lime_Juice
1170,159,Shrimp
1171,159,Carrot
1172,159,Sweet_Potato
1173,159,Soy_Sauce
1174,159,Garlic
1175,159,Ginger
1176,159,Sesame_Oil
1177,159,Brown_Rice
1178,160,Ramen_Noodles
1179,160,Mushroom
1180,160,Miso_Broth
1181,160,Soft_Boiled_Egg
1182,160,Green_Onion
1183,160,Nori
1184,160,Sesame_Seeds
1185,161,Farfalle
1186,161,Vegetable
1187,161,Creamy_Pesto_Sauce
1188,161,Garlic
1189,161,Tomato
1190,161,Parmesan_Cheese
1191,161,Olive_Oil
1192,161,Basil
1193,162,Cod
1194,162,Mashed_Potatoes
1195,162,Green_Bean
1196,162,Lemon_Juice
1197,162,Butter
1198,162,Parsley
1199,162,Kosher_Salt
1200,162,Black_Pepper
1201,163,Eggs
1202,163,Cucumber
1203,163,Tomato
1204,163,Swiss_Cheese
1205,163,Whole_Milk
1206,163,Canola_Oil
1207,163,Kosher_Salt
1208,163,Black_Pepper
1209,164,Rolled_Oats
1210,164,Peach
1211,164,Peanuts
1212,164,Low_Fat_Milk
1213,164,Cinnamon
1214,164,Maple_Syrup
1215,164,Chia_Seeds
1216,165,All_Purpose_Flour
1217,165,Eggs
1218,165,Whole_Milk
1219,165,Baking_Powder
1220,165,Pineapple
1221,165,Butter
1222,165,Sugar
1223,165,Vanilla_Extract
1224,166,Flour_Tortilla
1225,166,Eggs
1226,166,Chorizo_Style_Tofu
1227,166,Cheddar_Cheese
1228,166,Salsa
1229,166,Potatoes
1230,166,Green_Onion
1231,166,Kosher_Salt
1232,167,Greek_Yogurt
1233,167,Peach
1234,167,Granola
1235,167,Honey
1236,167,Chia_Seeds
1237,167,Vanilla_Extract
1238,168,Croissant
1239,168,Eggs
1240,168,Egg
1241,168,Parmesan_Cheese
1242,168,Tomato
1243,168,Spinach
1244,168,Butter
1245,168,Black_Pepper
1246,169,Corn_Tortilla
1247,169,Black_Bean
1248,169,Cabbage
1249,169,Pico_De_Gallo
1250,169,Cilantro
1251,169,Lime_Juice
1252,169,Cotija_Cheese
1253,170,Baked_Tofu
1254,170,Romaine_Lettuce
1255,170,Carrot
1256,170,Tomato
1257,170,Cilantro_Lime_Dressing
1258,170,Croutons
1259,170,Parmesan_Cheese
1260,171,Flour_Tortilla
1261,171,Tofu
1262,171,Pesto_Sauce
1263,171,Romaine_Lettuce
1264,171,Tomato
1265,171,Red_Onion
1266,171,Feta_Cheese
1267,172,Chicken
1268,172,Brown_Rice
1269,172,Broccoli
1270,172,Carrot
1271,172,Edamame
1272,172,Teriyaki_Sauce
1273,172,Sesame_Seeds
1274,173,Brioche_Bun
1275,173,Beef
1276,173,Lettuce
1277,173,Tomato
1278,173,Pickles
1279,173,Red_Onion
1280,173,Cheddar_Cheese
1281,173,Mayonnaise
1282,174,Chicken_Noodle
1283,174,Vegetable_Broth
1284,174,Carrot
1285,174,Celery
1286,174,Onion
1287,174,Garlic
1288,174,Kosher_Salt
1289,174,Black_Pepper
1290,175,Beef
1291,175,Sweet_Potato
1292,175,Cauliflower
1293,175,Soy_Sauce
1294,175,Garlic
1295,175,Ginger
1296,175,Sesame_Oil
1297,175,Brown_Rice
1298,176,Ramen_Noodles
1299,176,Pork
1300,176,Miso_Broth
1301,176,Soft_Boiled_Egg
1302,176,Green_Onion
1303,176,Mushroom
1304,176,Nori
1305,176,Sesame_Seeds
1306,177,Linguine
1307,177,Tofu
1308,177,Arrabbiata_Sauce
1309,177,Garlic
1310,177,Tomato
1311,177,Parmesan_Cheese
1312,177,Olive_Oil
1313,177,Basil
1314,178,Chicken
1315,178,Mashed_Potatoes
1316,178,Green_Bean
1317,178,Lemon_Juice
1318,178,Butter
1319,178,Parsley
1320,178,Kosher_Salt
1321,178,Black_Pepper
1322,179,Corn_Tortilla
1323,179,Black_Bean
1324,179,Red_Chile_Sauce
1325,179,Monterey_Jack_Cheese
1326,179,Onion
1327,179,Cilantro
1328,179,Rice
1329,179,Sour_Cream
1330,180,Chicken
1331,180,Pita_Bread
1332,180,Rice
1333,180,Cucumber
1334,180,Tomato
1335,180,Tzatziki_Sauce
1336,180,Red_Onion
1337,180,Parsley
1338,181,Eggs
1339,181,Spinach
1340,181,Bell_Pepper
1341,181,Parmesan_Cheese
1342,181,Whole_Milk
1343,181,Canola_Oil
1344,181,Kosher_Salt
1345,181,Black_Pepper
1346,182,Rolled_Oats
1347,182,Strawberry
1348,182,Peanuts
1349,182,Low_Fat_Milk
1350,182,Cinnamon
1351,182,Maple_Syrup
1352,182,Chia_Seeds
1353,183,All_Purpose_Flour
1354,183,Eggs
1355,183,Whole_Milk
1356,183,Baking_Powder
1357,183,Raspberry
1358,183,Butter
1359,183,Sugar
1360,183,Vanilla_Extract
1361,184,Flour_Tortilla
1362,184,Eggs
1363,184,Chorizo_Style_Tofu
1364,184,Cheddar_Cheese
1365,184,Salsa
1366,184,Potatoes
1367,184,Green_Onion
1368,184,Kosher_Salt
1369,185,Greek_Yogurt
1370,185,Apple
1371,185,Granola
1372,185,Honey
1373,185,Chia_Seeds
1374,185,Vanilla_Extract
1375,186,Bagel
1376,186,Eggs
1377,186,Turkey_Sausage
1378,186,Mozzarella_Cheese
1379,186,Tomato
1380,186,Spinach
1381,186,Butter
1382,186,Black_Pepper
1383,187,Sourdough_Bread
1384,187,Beef
1385,187,Lettuce
1386,187,Tomato
1387,187,Pickles
1388,187,Red_Onion
1389,187,Feta_Cheese
1390,187,Mayonnaise
1391,188,Broccoli_Cheddar
1392,188,Vegetable_Broth
1393,188,Carrot
1394,188,Celery
1395,188,Onion
1396,188,Garlic
1397,188,Kosher_Salt
1398,188,Black_Pepper
1399,189,Linguine
1400,189,Turkey
1401,189,Alfredo_Sauce
1402,189,Garlic
1403,189,Parmesan_Cheese
1404,189,Spinach
1405,189,Olive_Oil
1406,190,Corn_Tortilla
1407,190,Chicken
1408,190,Cabbage
1409,190,Pico_De_Gallo
1410,190,Cilantro
1411,190,Lime_Juice
1412,190,Cotija_Cheese
1413,191,Grilled_Chicken
1414,191,Romaine_Lettuce
1415,191,Spinach
1416,191,Avocado
1417,191,Caesar_Dressing
1418,191,Croutons
1419,191,Parmesan_Cheese
1420,192,Flour_Tortilla
1421,192,Lentil
1422,192,Buffalo_Sauce
1423,192,Romaine_Lettuce
1424,192,Tomato
1425,192,Red_Onion
1426,192,Feta_Cheese
1427,193,Rigatoni
1428,193,Vegetable
1429,193,Arrabbiata_Sauce
1430,193,Garlic
1431,193,Tomato
1432,193,Parmesan_Cheese
1433,193,Olive_Oil
1434,193,Basil
1435,194,Tofu
1436,194,Rice_Pilaf
1437,194,Green_Bean
1438,194,Lemon_Juice
1439,194,Butter
1440,194,Parsley
1441,194,Kosher_Salt
1442,194,Black_Pepper
1443,195,Beef
1444,195,Pita_Bread
1445,195,Rice
1446,195,Cucumber
1447,195,Tomato
1448,195,Tzatziki_Sauce
1449,195,Red_Onion
1450,195,Parsley
1451,196,Turkey
1452,196,Farro
1453,196,Buffalo_Sauce
1454,196,Broccoli
1455,196,Carrot
1456,196,Olive_Oil
1457,196,Garlic
1458,196,Kosher_Salt
1459,197,Beef
1460,197,Jasmine_Rice
1461,197,Coconut_Milk
1462,197,Green_Curry_Paste
1463,197,Bell_Pepper
1464,197,Onion
1465,197,Basil
1466,197,Lime_Juice
1467,198,Beef
1468,198,Green_Bean
1469,198,Avocado
1470,198,Soy_Sauce
1471,198,Garlic
1472,198,Ginger
1473,198,Sesame_Oil
1474,198,Brown_Rice
1475,199,Rolled_Oats
1476,199,Banana
1477,199,Pecans
1478,199,Low_Fat_Milk
1479,199,Cinnamon
1480,199,Maple_Syrup
1481,199,Chia_Seeds
1482,200,All_Purpose_Flour
1483,200,Eggs
1484,200,Whole_Milk
1485,200,Baking_Powder
1486,200,Raspberry
1487,200,Butter
1488,200,Sugar
1489,200,Vanilla_Extract
1490,201,Flour_Tortilla
1491,201,Eggs
1492,201,Chorizo_Style_Tofu
1493,201,Cheddar_Cheese
1494,201,Salsa
1495,201,Potatoes
1496,201,Green_Onion
1497,201,Kosher_Salt
1498,202,Greek_Yogurt
1499,202,Mango
1500,202,Granola
1501,202,Honey
1502,202,Chia_Seeds
1503,202,Vanilla_Extract
1504,203,Bagel
1505,203,Eggs
1506,203,Tofu
1507,203,Pepper_Jack_Cheese
1508,203,Tomato
1509,203,Spinach
1510,203,Butter
1511,203,Black_Pepper
1512,204,Eggs
1513,204,Onion
1514,204,Spinach
1515,204,Feta_Cheese
1516,204,Whole_Milk
1517,204,Canola_Oil
1518,204,Kosher_Salt
1519,204,Black_Pepper
1520,205,Flour_Tortilla
1521,205,Salmon
1522,205,Buffalo_Sauce
1523,205,Romaine_Lettuce
1524,205,Tomato
1525,205,Red_Onion
1526,205,Pepper_Jack_Cheese
1527,206,Beef
1528,206,Quinoa
1529,206,Broccoli
1530,206,Carrot
1531,206,Edamame
1532,206,Chipotle_Sauce
1533,206,Sesame_Seeds
1534,207,Sourdough_Bread
1535,207,Beef
1536,207,Lettuce
1537,207,Tomato
1538,207,Pickles
1539,207,Red_Onion
1540,207,Cheddar_Cheese
1541,207,Mayonnaise
1542,208,Lentil
1543,208,Vegetable_Broth
1544,208,Carrot
1545,208,Celery
1546,208,Onion
1547,208,Garlic
1548,208,Kosher_Salt
1549,208,Black_Pepper
1550,209,Penne
1551,209,Tofu
1552,209,Garlic_Olive_Oil_Sauce
1553,209,Garlic
1554,209,Parmesan_Cheese
1555,209,Spinach
1556,209,Olive_Oil
1557,210,Corn_Tortilla
1558,210,Fish
1559,210,Cabbage
1560,210,Pico_De_Gallo
1561,210,Cilantro
1562,210,Lime_Juice
1563,210,Cotija_Cheese
1564,211,Chicken
1565,211,Pita_Bread
1566,211,Rice
1567,211,Cucumber
1568,211,Tomato
1569,211,Tzatziki_Sauce
1570,211,Red_Onion
1571,211,Parsley
1572,212,Chicken
1573,212,Brown_Rice
1574,212,Coconut_Curry_Sauce
1575,212,Broccoli
1576,212,Carrot
1577,212,Olive_Oil
1578,212,Garlic
1579,212,Kosher_Salt
1580,213,Chicken
1581,213,Jasmine_Rice
1582,213,Coconut_Milk
1583,213,Massaman_Curry_Paste
1584,213,Bell_Pepper
1585,213,Onion
1586,213,Basil
1587,213,Lime_Juice
1588,214,Tofu
1589,214,Zucchini
1590,214,Onion
1591,214,Soy_Sauce
1592,214,Garlic
1593,214,Ginger
1594,214,Sesame_Oil
1595,214,Brown_Rice
1596,215,Ramen_Noodles
1597,215,Mushroom
1598,215,Miso_Broth
1599,215,Soft_Boiled_Egg
1600,215,Green_Onion
1601,215,Nori
1602,215,Sesame_Seeds
1603,216,Rigatoni
1604,216,Tofu
1605,216,Arrabbiata_Sauce
1606,216,Garlic
1607,216,Tomato
1608,216,Parmesan_Cheese
1609,216,Olive_Oil
1610,216,Basil
1611,217,Rolled_Oats
1612,217,Banana
1613,217,Pecans
1614,217,Low_Fat_Milk
1615,217,Cinnamon
1616,217,Maple_Syrup
1617,217,Chia_Seeds
1618,218,All_Purpose_Flour
1619,218,Eggs
1620,218,Whole_Milk
1621,218,Baking_Powder
1622,218,Strawberry
1623,218,Butter
1624,218,Sugar
1625,218,Vanilla_Extract
1626,219,Flour_Tortilla
1627,219,Eggs
1628,219,Vegetable
1629,219,Cheddar_Cheese
1630,219,Salsa
1631,219,Potatoes
1632,219,Green_Onion
1633,219,Kosher_Salt
1634,220,Greek_Yogurt
1635,220,Peach
1636,220,Granola
1637,220,Honey
1638,220,Chia_Seeds
1639,220,Vanilla_Extract
1640,221,Bagel
1641,221,Eggs
1642,221,Avocado
1643,221,Feta_Cheese
1644,221,Tomato
1645,221,Spinach
1646,221,Butter
1647,221,Black_Pepper
1648,222,Eggs
1649,222,Mushroom
1650,222,Spinach
1651,222,Parmesan_Cheese
1652,222,Whole_Milk
1653,222,Canola_Oil
1654,222,Kosher_Salt
1655,222,Black_Pepper
1656,223,Macaroni
1657,223,Shrimp
1658,223,Marinara_Sauce
1659,223,Garlic
1660,223,Parmesan_Cheese
1661,223,Spinach
1662,223,Olive_Oil
1663,224,Corn_Tortilla
1664,224,Chicken
1665,224,Cabbage
1666,224,Pico_De_Gallo
1667,224,Cilantro
1668,224,Lime_Juice
1669,224,Cotija_Cheese
1670,225,Roasted_Turkey
1671,225,Romaine_Lettuce
1672,225,Bell_Pepper
1673,225,Broccoli
1674,225,Ranch_Dressing
1675,225,Croutons
1676,225,Parmesan_Cheese
1677,226,Flour_Tortilla
1678,226,Beef
1679,226,Chipotle_Sauce
1680,226,Romaine_Lettuce
1681,226,Tomato
1682,226,Red_Onion
1683,226,Parmesan_Cheese
1684,227,Salmon
1685,227,Rice
1686,227,Broccoli
1687,227,Carrot
1688,227,Edamame
1689,227,Ginger_Soy_Sauce
1690,227,Sesame_Seeds
1691,228,Brioche_Bun
1692,228,Chicken
1693,228,Lettuce
1694,228,Tomato
1695,228,Pickles
1696,228,Red_Onion
1697,228,Mozzarella_Cheese
1698,228,Mayonnaise
1699,229,Chicken
1700,229,Jasmine_Rice
1701,229,Coconut_Milk
1702,229,Green_Curry_Paste
1703,229,Bell_Pepper
1704,229,Onion
1705,229,Basil
1706,229,Lime_Juice
1707,230,Tofu
1708,230,Onion
1709,230,Peas
1710,230,Soy_Sauce
1711,230,Garlic
1712,230,Ginger
1713,230,Sesame_Oil
1714,230,Brown_Rice
1715,231,Ramen_Noodles
1716,231,Chicken
1717,231,Miso_Broth
1718,231,Soft_Boiled_Egg
1719,231,Green_Onion
1720,231,Mushroom
1721,231,Nori
1722,231,Sesame_Seeds
1723,232,Farfalle
1724,232,Tofu
1725,232,Roasted_Garlic_Sauce
1726,232,Garlic
1727,232,Tomato
1728,232,Parmesan_Cheese
1729,232,Olive_Oil
1730,232,Basil
1731,233,Tofu
1732,233,Mashed_Potatoes
1733,233,Green_Bean
1734,233,Lemon_Juice
1735,233,Butter
1736,233,Parsley
1737,233,Kosher_Salt
1738,233,Black_Pepper
1739,234,Corn_Tortilla
1740,234,Lentil
1741,234,Tomatillo_Sauce
1742,234,Monterey_Jack_Cheese
1743,234,Onion
1744,234,Cilantro
1745,234,Rice
1746,234,Sour_Cream
1747,235,Rolled_Oats
1748,235,Pineapple
1749,235,Cashews
1750,235,Low_Fat_Milk
1751,235,Cinnamon
1752,235,Maple_Syrup
1753,235,Chia_Seeds
1754,236,All_Purpose_Flour
1755,236,Eggs
1756,236,Whole_Milk
1757,236,Baking_Powder
1758,236,Strawberry
1759,236,Butter
1760,236,Sugar
1761,236,Vanilla_Extract
1762,237,Flour_Tortilla
1763,237,Eggs
1764,237,Chorizo_Style_Tofu
1765,237,Cheddar_Cheese
1766,237,Salsa
1767,237,Potatoes
1768,237,Green_Onion
1769,237,Kosher_Salt
1770,238,Greek_Yogurt
1771,238,Raspberry
1772,238,Granola
1773,238,Honey
1774,238,Chia_Seeds
1775,238,Vanilla_Extract
1776,239,Bagel
1777,239,Eggs
1778,239,Turkey_Sausage
1779,239,Cheddar_Cheese
1780,239,Tomato
1781,239,Spinach
1782,239,Butter
1783,239,Black_Pepper
1784,240,Eggs
1785,240,Cucumber
1786,240,Mushroom
1787,240,Mozzarella_Cheese
1788,240,Whole_Milk
1789,240,Canola_Oil
1790,240,Kosher_Salt
1791,240,Black_Pepper
1792,241,Turkey
1793,241,Brown_Rice
1794,241,Broccoli
1795,241,Carrot
1796,241,Edamame
1797,241,Lemon_Herb_Sauce
1798,241,Sesame_Seeds
1799,242,Sourdough_Bread
1800,242,Beef
1801,242,Lettuce
1802,242,Tomato
1803,242,Pickles
1804,242,Red_Onion
1805,242,Cheddar_Cheese
1806,242,Mayonnaise
1807,243,Broccoli_Cheddar
1808,243,Vegetable_Broth
1809,243,Carrot
1810,243,Celery
1811,243,Onion
1812,243,Garlic
1813,243,Kosher_Salt
1814,243,Black_Pepper
1815,244,Macaroni
1816,244,Chicken
1817,244,Marinara_Sauce
1818,244,Garlic
1819,244,Parmesan_Cheese
1820,244,Spinach
1821,244,Olive_Oil
1822,245,Corn_Tortilla
1823,245,Tofu
1824,245,Cabbage
1825,245,Pico_De_Gallo
1826,245,Cilantro
1827,245,Lime_Juice
1828,245,Cotija_Cheese
1829,246,Baked_Tofu
1830,246,Romaine_Lettuce
1831,246,Cucumber
1832,246,Mushroom
1833,246,Caesar_Dressing
1834,246,Croutons
1835,246,Parmesan_Cheese
1836,247,Ramen_Noodles
1837,247,Pork
1838,247,Miso_Broth
1839,247,Soft_Boiled_Egg
1840,247,Green_Onion
1841,247,Mushroom
1842,247,Nori
1843,247,Sesame_Seeds
1844,248,Linguine
1845,248,Tofu
1846,248,Creamy_Pesto_Sauce
1847,248,Garlic
1848,248,Tomato
1849,248,Parmesan_Cheese
1850,248,Olive_Oil
1851,248,Basil
1852,249,Salmon
1853,249,Roasted_Potatoes
1854,249,Green_Bean
1855,249,Lemon_Juice
1856,249,Butter
1857,249,Parsley
1858,249,Kosher_Salt
1859,249,Black_Pepper
1860,250,Corn_Tortilla
1861,250,Black_Bean
1862,250,Salsa_Verde_Sauce
1863,250,Monterey_Jack_Cheese
1864,250,Onion
1865,250,Cilantro
1866,250,Rice
1867,250,Sour_Cream
1868,251,Tofu
1869,251,Pita_Bread
1870,251,Rice
1871,251,Cucumber
1872,251,Tomato
1873,251,Tzatziki_Sauce
1874,251,Red_Onion
1875,251,Parsley
1876,252,Chicken
1877,252,Rice
1878,252,Ginger_Soy_Sauce
1879,252,Broccoli
1880,252,Carrot
1881,252,Olive_Oil
1882,252,Garlic
1883,252,Kosher_Salt
1884,253,Rolled_Oats
1885,253,Raspberry
1886,253,Pecans
1887,253,Low_Fat_Milk
1888,253,Cinnamon
1889,253,Maple_Syrup
1890,253,Chia_Seeds
1891,254,All_Purpose_Flour
1892,254,Eggs
1893,254,Whole_Milk
1894,254,Baking_Powder
1895,254,Peach
1896,254,Butter
1897,254,Sugar
1898,254,Vanilla_Extract
1899,255,Greek_Yogurt
1900,255,Raspberry
1901,255,Granola
1902,255,Honey
1903,255,Chia_Seeds
1904,255,Vanilla_Extract
1905,256,Bagel
1906,256,Eggs
1907,256,Ham
1908,256,Parmesan_Cheese
1909,256,Tomato
1910,256,Spinach
1911,256,Butter
1912,256,Black_Pepper
1913,257,Eggs
1914,257,Spinach
1915,257,Cucumber
1916,257,Feta_Cheese
1917,257,Whole_Milk
1918,257,Canola_Oil
1919,257,Kosher_Salt
1920,257,Black_Pepper
1921,258,Rolled_Oats
1922,258,Raspberry
1923,258,Cashews
1924,258,Low_Fat_Milk
1925,258,Cinnamon
1926,258,Maple_Syrup
1927,258,Chia_Seeds
1928,259,Baked_Tofu
1929,259,Romaine_Lettuce
1930,259,Carrot
1931,259,Tomato
1932,259,Ranch_Dressing
1933,259,Croutons
1934,259,Parmesan_Cheese
1935,260,Flour_Tortilla
1936,260,Chickpea
1937,260,Mediterranean_Sauce
1938,260,Romaine_Lettuce
1939,260,Tomato
1940,260,Red_Onion
1941,260,Parmesan_Cheese
1942,261,Pork
1943,261,Brown_Rice
1944,261,Broccoli
1945,261,Carrot
1946,261,Edamame
1947,261,Ginger_Soy_Sauce
1948,261,Sesame_Seeds
1949,262,Sourdough_Bread
1950,262,Beef
1951,262,Lettuce
1952,262,Tomato
1953,262,Pickles
1954,262,Red_Onion
1955,262,Cheddar_Cheese
1956,262,Mayonnaise
1957,263,Chicken_Noodle
1958,263,Vegetable_Broth
1959,263,Carrot
1960,263,Celery
1961,263,Onion
1962,263,Garlic
1963,263,Kosher_Salt
1964,263,Black_Pepper
1965,264,Macaroni
1966,264,Turkey
1967,264,Alfredo_Sauce
1968,264,Garlic
1969,264,Parmesan_Cheese
1970,264,Spinach
1971,264,Olive_Oil
1972,265,Corn_Tortilla
1973,265,Pinto_Bean
1974,265,Tomatillo_Sauce
1975,265,Monterey_Jack_Cheese
1976,265,Onion
1977,265,Cilantro
1978,265,Rice
1979,265,Sour_Cream
1980,266,Beef
1981,266,Pita_Bread
1982,266,Rice
1983,266,Cucumber
1984,266,Tomato
1985,266,Tzatziki_Sauce
1986,266,Red_Onion
1987,266,Parsley
1988,267,Pork
1989,267,Quinoa
1990,267,Coconut_Curry_Sauce
1991,267,Broccoli
1992,267,Carrot
1993,267,Olive_Oil
1994,267,Garlic
1995,267,Kosher_Salt
1996,268,Tofu
1997,268,Sweet_Potato
1998,268,Zucchini
1999,268,Soy_Sauce
2000,268,Garlic
2001,268,Ginger
2002,268,Sesame_Oil
2003,268,Brown_Rice
2004,269,Ramen_Noodles
2005,269,Tofu
2006,269,Miso_Broth
2007,269,Soft_Boiled_Egg
2008,269,Green_Onion
2009,269,Mushroom
2010,269,Nori
2011,269,Sesame_Seeds
2012,270,Farfalle
2013,270,Tofu
2014,270,Tomato_Basil_Sauce
2015,270,Garlic
2016,270,Tomato
2017,270,Parmesan_Cheese
2018,270,Olive_Oil
2019,270,Basil
2020,271,Flour_Tortilla
2021,271,Eggs
2022,271,Vegetable
2023,271,Cheddar_Cheese
2024,271,Salsa
2025,271,Potatoes
2026,271,Green_Onion
2027,271,Kosher_Salt
2028,272,Greek_Yogurt
2029,272,Raspberry
2030,272,Granola
2031,272,Honey
2032,272,Chia_Seeds
2033,272,Vanilla_Extract
2034,273,English_Muffin
2035,273,Eggs
2036,273,Ham
2037,273,Parmesan_Cheese
2038,273,Tomato
2039,273,Spinach
2040,273,Butter
2041,273,Black_Pepper
2042,274,Eggs
2043,274,Tomato
2044,274,Cucumber
2045,274,Parmesan_Cheese
2046,274,Whole_Milk
2047,274,Canola_Oil
2048,274,Kosher_Salt
2049,274,Black_Pepper
2050,275,Rolled_Oats
2051,275,Mango
2052,275,Peanuts
2053,275,Low_Fat_Milk
2054,275,Cinnamon
2055,275,Maple_Syrup
