Ingredient_id,Item_id,Ingredient_Name
3044,406,Tomato
3045,406,Red_Onion
3046,406,Cheddar_Cheese
3047,407,Chickpea
3048,407,Couscous
3049,407,Broccoli
3050,407,Carrot
3051,407,Edamame
3052,407,Lemon_Herb_Sauce
3053,407,Sesame_Seeds
3054,408,Sourdough_Bread
3055,408,Chicken
3056,408,Lettuce
3057,408,Tomato
3058,408,Pickles
3059,408,Red_Onion
3060,408,Cheddar_Cheese
3061,408,Mayonnaise
3062,409,Cod
3063,409,Mashed_Potatoes
3064,409,Green_Bean
3065,409,Lemon_Juice
3066,409,Butter
3067,409,Parsley
3068,409,Kosher_Salt
3069,409,Black_Pepper
3070,410,Corn_Tortilla
3071,410,Chickpea
3072,410,Chipotle_Sauce
3073,410,Monterey_Jack_Cheese
3074,410,Onion
3075,410,Cilantro
3076,410,Rice
3077,410,Sour_Cream
3078,411,Beef
3079,411,Pita_Bread
3080,411,Rice
3081,411,Cucumber
3082,411,Tomato
3083,411,Tzatziki_Sauce
3084,411,Red_Onion
3085,411,Parsley
3086,412,Pork
3087,412,Rice
3088,412,Coconut_Curry_Sauce
3089,412,Broccoli
3090,412,Carrot
3091,412,Olive_Oil
3092,412,Garlic
3093,412,Kosher_Salt
3094,413,Chicken
3095,413,Jasmine_Rice
3096,413,Coconut_Milk
3097,413,Green_Curry_Paste
3098,413,Bell_Pepper
3099,413,Onion
3100,413,Basil
3101,413,Lime_Juice
3102,414,Linguine
3103,414,Chicken
3104,414,Tomato_Basil_Sauce
3105,414,Garlic
3106,414,Tomato
3107,414,Parmesan_Cheese
3108,414,Olive_Oil
3109,414,Basil
3110,415,Rolled_Oats
3111,415,Strawberry
3112,415,Peanuts
3113,415,Low_Fat_Milk
3114,415,Cinnamon
3115,415,Maple_Syrup
3116,415,Chia_Seeds
3117,416,All_Purpose_Flour
3118,416,Eggs
3119,416,Whole_Milk
3120,416,Baking_Powder
3121,416,Mango
3122,416,Butter
3123,416,Sugar
3124,416,Vanilla_Extract
3125,417,Flour_Tortilla
3126,417,Eggs
3127,417,Turkey_Sausage
3128,417,Cheddar_Cheese
3129,417,Salsa
3130,417,Potatoes
3131,417,Green_Onion
3132,417,Kosher_Salt
3133,418,Greek_Yogurt
3134,418,Raspberry
3135,418,Granola
3136,418,Honey
3137,418,Chia_Seeds
3138,418,Vanilla_Extract
3139,419,Croissant
3140,419,Eggs
3141,419,Egg
3142,419,Cheddar_Cheese
3143,419,Tomato
3144,419,Spinach
3145,419,Butter
3146,419,Black_Pepper
3147,420,Eggs
3148,420,Carrot
3149,420,Corn
3150,420,Parmesan_Cheese
3151,420,Whole_Milk
3152,420,Canola_Oil
3153,420,Kosher_Salt
3154,420,Black_Pepper
3155,421,Lentil
3156,421,Vegetable_Broth
3157,421,Carrot
3158,421,Celery
3159,421,Onion
3160,421,Garlic
3161,421,Kosher_Salt
3162,421,Black_Pepper
3163,422,Macaroni
3164,422,Chicken
3165,422,Garlic_Olive_Oil_Sauce
3166,422,Garlic
3167,422,Parmesan_Cheese
3168,422,Spinach
3169,422,Olive_Oil
3170,423,Lentil
3171,423,Romaine_Lettuce
3172,423,Zucchini
3173,423,Tomato
3174,423,Balsamic_Dressing
3175,423,Croutons
3176,423,Parmesan_Cheese
3177,424,Flour_Tortilla
3178,424,Shrimp
3179,424,Mediterranean_Sauce
3180,424,Romaine_Lettuce
3181,424,Tomato
3182,424,Red_Onion
3183,424,Swiss_Cheese
3184,425,Pork
3185,425,Farro
3186,425,Broccoli
3187,425,Carrot
3188,425,Edamame
3189,425,Lemon_Herb_Sauce
3190,425,Sesame_Seeds
3191,426,Sourdough_Bread
3192,426,Portobello
3193,426,Lettuce
3194,426,Tomato
3195,426,Pickles
3196,426,Red_Onion
3197,426,Feta_Cheese
3198,426,Mayonnaise
3199,427,Chicken
3200,427,Kale
3201,427,Spinach
3202,427,Soy_Sauce
3203,427,Garlic
3204,427,Ginger
3205,427,Sesame_Oil
3206,427,Brown_Rice
3207,428,Rigatoni
3208,428,Tofu
3209,428,Roasted_Garlic_Sauce
3210,428,Garlic
3211,428,Tomato
3212,428,Parmesan_Cheese
3213,428,Olive_Oil
3214,428,Basil
3215,429,Chicken
3216,429,Quinoa
3217,429,Green_Bean
3218,429,Lemon_Juice
3219,429,Butter
3220,429,Parsley
3221,429,Kosher_Salt
3222,429,Black_Pepper
3223,430,Corn_Tortilla
3224,430,Pinto_Bean
3225,430,Salsa_Verde_Sauce
3226,430,Monterey_Jack_Cheese
3227,430,Onion
3228,430,Cilantro
3229,430,Rice
3230,430,Sour_Cream
3231,431,Lamb
3232,431,Pita_Bread
3233,431,Rice
3234,431,Cucumber
3235,431,Tomato
3236,431,Tzatziki_Sauce
3237,431,Red_Onion
3238,431,Parsley
3239,432,Pork
3240,432,Quinoa
3241,432,Lemon_Herb_Sauce
3242,432,Broccoli
3243,432,Carrot
3244,432,Olive_Oil
3245,432,Garlic
3246,432,Kosher_Salt
3247,433,Flour_Tortilla
3248,433,Eggs
3249,433,Vegetable
3250,433,Cheddar_Cheese
3251,433,Salsa
3252,433,Potatoes
3253,433,Green_Onion
3254,433,Kosher_Salt
3255,434,Greek_Yogurt
3256,434,Strawberry
3257,434,Granola
3258,434,Honey
3259,434,Chia_Seeds
3260,434,Vanilla_Extract
3261,435,English_Muffin
3262,435,Eggs
3263,435,Turkey_Sausage
3264,435,Cheddar_Cheese
3265,435,Tomato
3266,435,Spinach
3267,435,Butter
3268,435,Black_Pepper
3269,436,Eggs
3270,436,Zucchini
3271,436,Spinach
3272,436,Pepper_Jack_Cheese
3273,436,Whole_Milk
3274,436,Canola_Oil
3275,436,Kosher_Salt
3276,436,Black_Pepper
3277,437,Rolled_Oats
3278,437,Peach
3279,437,Peanuts
3280,437,Low_Fat_Milk
3281,437,Cinnamon
3282,437,Maple_Syrup
3283,437,Chia_Seeds
3284,438,All_Purpose_Flour
3285,438,Eggs
3286,438,Whole_Milk
3287,438,Baking_Powder
3288,438,Mango
3289,438,Butter
3290,438,Sugar
3291,438,Vanilla_Extract
3292,439,Sourdough_Bread
3293,439,Turkey
3294,439,Lettuce
3295,439,Tomato
3296,439,Pickles
3297,439,Red_Onion
3298,439,Mozzarella_Cheese
3299,439,Mayonnaise
3300,440,Minestrone
3301,440,Vegetable_Broth
3302,440,Carrot
3303,440,Celery
3304,440,Onion
3305,440,Garlic
3306,440,Kosher_Salt
3307,440,Black_Pepper
3308,441,Macaroni
3309,441,Chicken
3310,441,Marinara_Sauce
3311,441,Garlic
3312,441,Parmesan_Cheese
3313,441,Spinach
3314,441,Olive_Oil
3315,442,Corn_Tortilla
3316,442,Chicken
3317,442,Cabbage
3318,442,Pico_De_Gallo
3319,442,Cilantro
3320,442,Lime_Juice
3321,442,Cotija_Cheese
3322,443,Grilled_Chicken
3323,443,Romaine_Lettuce
3324,443,Avocado
3325,443,Spinach
3326,443,Ranch_Dressing
3327,443,Croutons
3328,443,Parmesan_Cheese
3329,444,Flour_Tortilla
3330,444,Beef
3331,444,Caesar_Sauce
3332,444,Romaine_Lettuce
3333,444,Tomato
3334,444,Red_Onion
3335,444,Pepper_Jack_Cheese
3336,445,Tofu
3337,445,Quinoa
3338,445,Green_Bean
3339,445,Lemon_Juice
3340,445,Butter
3341,445,Parsley
3342,445,Kosher_Salt
3343,445,Black_Pepper
3344,446,Corn_Tortilla
3345,446,Lentil
3346,446,Salsa_Verde_Sauce
3347,446,Monterey_Jack_Cheese
3348,446,Onion
3349,446,Cilantro
3350,446,Rice
3351,446,Sour_Cream
3352,447,Chicken
3353,447,Pita_Bread
3354,447,Rice
3355,447,Cucumber
3356,447,Tomato
3357,447,Tzatziki_Sauce
3358,447,Red_Onion
3359,447,Parsley
3360,448,Chicken
3361,448,Quinoa
3362,448,Garlic_Parmesan_Sauce
3363,448,Broccoli
3364,448,Carrot
3365,448,Olive_Oil
3366,448,Garlic
3367,448,Kosher_Salt
3368,449,Beef
3369,449,Jasmine_Rice
3370,449,Coconut_Milk
3371,449,Massaman_Curry_Paste
3372,449,Bell_Pepper
3373,449,Onion
3374,449,Basil
3375,449,Lime_Juice
3376,450,Shrimp
3377,450,Spinach
3378,450,Carrot
3379,450,Soy_Sauce
3380,450,Garlic
3381,450,Ginger
3382,450,Sesame_Oil
3383,450,Brown_Rice
3384,451,Flour_Tortilla
3385,451,Eggs
3386,451,Vegetable
3387,451,Cheddar_Cheese
3388,451,Salsa
3389,451,Potatoes
3390,451,Green_Onion
3391,451,Kosher_Salt
3392,452,Greek_Yogurt
3393,452,Banana
3394,452,Granola
3395,452,Honey
3396,452,Chia_Seeds
3397,452,Vanilla_Extract
3398,453,Biscuit
3399,453,Eggs
3400,453,Ham
3401,453,Cheddar_Cheese
3402,453,Tomato
3403,453,Spinach
3404,453,Butter
3405,453,Black_Pepper
3406,454,Eggs
3407,454,Zucchini
3408,454,Spinach
3409,454,Parmesan_Cheese
3410,454,Whole_Milk
3411,454,Canola_Oil
3412,454,Kosher_Salt
3413,454,Black_Pepper
3414,455,Rolled_Oats
3415,455,Apple
3416,455,Pecans
3417,455,Low_Fat_Milk
3418,455,Cinnamon
3419,455,Maple_Syrup
3420,455,Chia_Seeds
3421,456,All_Purpose_Flour
3422,456,Eggs
3423,456,Whole_Milk
3424,456,Baking_Powder
3425,456,Peach
3426,456,Butter
3427,456,Sugar
3428,456,Vanilla_Extract
3429,457,Grilled_Chicken
3430,457,Romaine_Lettuce
3431,457,Sweet_Potato
3432,457,Carrot
3433,457,Cilantro_Lime_Dressing
3434,457,Croutons
3435,457,Parmesan_Cheese
3436,458,Flour_Tortilla
3437,458,Salmon
3438,458,Mediterranean_Sauce
3439,458,Romaine_Lettuce
3440,458,Tomato
3441,458,Red_Onion
3442,458,Mozzarella_Cheese
3443,459,Turkey
3444,459,Rice
3445,459,Broccoli
3446,459,Carrot
3447,459,Edamame
3448,459,Chipotle_Sauce
3449,459,Sesame_Seeds
3450,460,Sourdough_Bread
3451,460,Portobello
3452,460,Lettuce
3453,460,Tomato
3454,460,Pickles
3455,460,Red_Onion
3456,460,Cheddar_Cheese
3457,460,Mayonnaise
3458,461,Lentil
3459,461,Vegetable_Broth
3460,461,Carrot
3461,461,Celery
3462,461,Onion
3463,461,Garlic
3464,461,Kosher_Salt
3465,461,Black_Pepper
3466,462,Rotini
3467,462,Chicken
3468,462,Pesto_Sauce
3469,462,Garlic
3470,462,Parmesan_Cheese
3471,462,Spinach
3472,462,Olive_Oil
3473,463,Chicken
3474,463,Pita_Bread
3475,463,Rice
3476,463,Cucumber
3477,463,Tomato
3478,463,Tzatziki_Sauce
3479,463,Red_Onion
3480,463,Parsley
3481,464,Chicken
3482,464,Couscous
3483,464,Ginger_Soy_Sauce
3484,464,Broccoli
3485,464,Carrot
3486,464,Olive_Oil
3487,464,Garlic
3488,464,Kosher_Salt
3489,465,Ramen_Noodles
3490,465,Tofu
3491,465,Miso_Broth
3492,465,Soft_Boiled_Egg
3493,465,Green_Onion
3494,465,Mushroom
3495,465,Nori
3496,465,Sesame_Seeds
3497,466,Rigatoni
3498,466,Chicken
3499,466,Tomato_Basil_Sauce
3500,466,Garlic
3501,466,Tomato
3502,466,Parmesan_Cheese
3503,466,Olive_Oil
3504,466,Basil
3505,467,Salmon
3506,467,Mashed_Potatoes
3507,467,Green_Bean
3508,467,Lemon_Juice
3509,467,Butter
3510,467,Parsley
3511,467,Kosher_Salt
3512,467,Black_Pepper
3513,468,Corn_Tortilla
3514,468,Lentil
3515,468,Red_Chile_Sauce
3516,468,Monterey_Jack_Cheese
3517,468,Onion
3518,468,Cilantro
3519,468,Rice
3520,468,Sour_Cream
3521,469,English_Muffin
3522,469,Eggs
3523,469,Turkey_Sausage
3524,469,Swiss_Cheese
3525,469,Tomato
3526,469,Spinach
3527,469,Butter
3528,469,Black_Pepper
3529,470,Eggs
3530,470,Corn
3531,470,Mushroom
3532,470,Mozzarella_Cheese
3533,470,Whole_Milk
3534,470,Canola_Oil
3535,470,Kosher_Salt
3536,470,Black_Pepper
3537,471,Rolled_Oats
3538,471,Banana
3539,471,Walnuts
3540,471,Low_Fat_Milk
3541,471,Cinnamon
3542,471,Maple_Syrup
3543,471,Chia_Seeds
3544,472,All_Purpose_Flour
3545,472,Eggs
3546,472,Whole_Milk
3547,472,Baking_Powder
3548,472,Mango
3549,472,Butter
3550,472,Sugar
3551,472,Vanilla_Extract
3552,473,Flour_Tortilla
3553,473,Eggs
3554,473,Chorizo_Style_Tofu
3555,473,Cheddar_Cheese
3556,473,Salsa
3557,473,Potatoes
3558,473,Green_Onion
3559,473,Kosher_Salt
3560,474,Bagel
3561,474,Eggs
3562,474,Turkey_Sausage
3563,474,Swiss_Cheese
3564,474,Tomato
3565,474,Spinach
3566,474,Butter
3567,474,Black_Pepper
3568,475,Chickpea
3569,475,Romaine_Lettuce
3570,475,Onion
3571,475,Bell_Pepper
3572,475,Lemon_Tahini_Dressing
3573,475,Croutons
3574,475,Parmesan_Cheese
3575,476,Flour_Tortilla
3576,476,Beef
3577,476,Caesar_Sauce
3578,476,Romaine_Lettuce
3579,476,Tomato
3580,476,Red_Onion
3581,476,Pepper_Jack_Cheese
3582,477,Lentil
3583,477,Farro
3584,477,Broccoli
3585,477,Carrot
3586,477,Edamame
3587,477,Teriyaki_Sauce
3588,477,Sesame_Seeds
3589,478,Sourdough_Bread
3590,478,Black_Bean
3591,478,Lettuce
3592,478,Tomato
3593,478,Pickles
3594,478,Red_Onion
3595,478,Feta_Cheese
3596,478,Mayonnaise
3597,479,Broccoli_Cheddar
3598,479,Vegetable_Broth
3599,479,Carrot
3600,479,Celery
3601,479,Onion
3602,479,Garlic
3603,479,Kosher_Salt
3604,479,Black_Pepper
3605,480,Macaroni
3606,480,Chicken
3607,480,Garlic_Olive_Oil_Sauce
3608,480,Garlic
3609,480,Parmesan_Cheese
3610,480,Spinach
3611,480,Olive_Oil
3612,481,Rigatoni
3613,481,Meatball
3614,481,Creamy_Pesto_Sauce
3615,481,Garlic
3616,481,Tomato
3617,481,Parmesan_Cheese
3618,481,Olive_Oil
3619,481,Basil
3620,482,Tofu
3621,482,Rice_Pilaf
3622,482,Green_Bean
3623,482,Lemon_Juice
3624,482,Butter
3625,482,Parsley
3626,482,Kosher_Salt
3627,482,Black_Pepper
3628,483,Corn_Tortilla
3629,483,Lentil
3630,483,Salsa_Verde_Sauce
3631,483,Monterey_Jack_Cheese
3632,483,Onion
3633,483,Cilantro
3634,483,Rice
3635,483,Sour_Cream
3636,484,Beef
3637,484,Pita_Bread
3638,484,Rice
3639,484,Cucumber
3640,484,Tomato
3641,484,Tzatziki_Sauce
3642,484,Red_Onion
3643,484,Parsley
3644,485,Chicken
3645,485,Brown_Rice
3646,485,Ginger_Soy_Sauce
3647,485,Broccoli
3648,485,Carrot
3649,485,Olive_Oil
3650,485,Garlic
3651,485,Kosher_Salt
3652,486,Vegetable
3653,486,Jasmine_Rice
3654,486,Coconut_Milk
3655,486,Coconut_Curry_Paste
3656,486,Bell_Pepper
3657,486,Onion
3658,486,Basil
3659,486,Lime_Juice
3660,487,Eggs
3661,487,Kale
3662,487,Mushroom
3663,487,Parmesan_Cheese
3664,487,Whole_Milk
3665,487,Canola_Oil
3666,487,Kosher_Salt
3667,487,Black_Pepper
3668,488,Rolled_Oats
3669,488,Mango
3670,488,Walnuts
3671,488,Low_Fat_Milk
3672,488,Cinnamon
3673,488,Maple_Syrup
3674,488,Chia_Seeds
3675,489,All_Purpose_Flour
3676,489,Eggs
3677,489,Whole_Milk
3678,489,Baking_Powder
3679,489,Banana
3680,489,Butter
3681,489,Sugar
3682,489,Vanilla_Extract
3683,490,Greek_Yogurt
3684,490,Blueberry
3685,490,Granola
3686,490,Honey
3687,490,Chia_Seeds
3688,490,Vanilla_Extract
3689,491,English_Muffin
3690,491,Eggs
3691,491,Egg
3692,491,Swiss_Cheese
3693,491,Tomato
3694,491,Spinach
3695,491,Butter
3696,491,Black_Pepper
3697,492,Eggs
3698,492,Corn
3699,492,Tomato
3700,492,Cheddar_Cheese
3701,492,Whole_Milk
3702,492,Canola_Oil
3703,492,Kosher_Salt
3704,492,Black_Pepper
3705,493,Macaroni
3706,493,Turkey
3707,493,Alfredo_Sauce
3708,493,Garlic
3709,493,Parmesan_Cheese
3710,493,Spinach
3711,493,Olive_Oil
3712,494,Lentil
3713,494,Romaine_Lettuce
3714,494,Tomato
3715,494,Spinach
3716,494,Balsamic_Dressing
3717,494,Croutons
3718,494,Parmesan_Cheese
3719,495,Flour_Tortilla
3720,495,Salmon
3721,495,Pesto_Sauce
3722,495,Romaine_Lettuce
3723,495,Tomato
3724,495,Red_Onion
3725,495,Feta_Cheese
3726,496,Chicken
3727,496,Couscous
3728,496,Broccoli
3729,496,Carrot
3730,496,Edamame
3731,496,Chipotle_Sauce
3732,496,Sesame_Seeds
3733,497,Sourdough_Bread
3734,497,Black_Bean
3735,497,Lettuce
3736,497,Tomato
3737,497,Pickles
3738,497,Red_Onion
3739,497,Mozzarella_Cheese
3740,497,Mayonnaise
3741,498,Rotini
3742,498,Chicken
3743,498,Alfredo_Sauce
3744,498,Garlic
3745,498,Parmesan_Cheese
3746,498,Spinach
3747,498,Olive_Oil
3748,499,Vegetable
3749,499,Jasmine_Rice
3750,499,Coconut_Milk
3751,499,Massaman_Curry_Paste
3752,499,Bell_Pepper
3753,499,Onion
3754,499,Basil
3755,499,Lime_Juice
3756,500,Shrimp
3757,500,Mushroom
3758,500,Green_Bean
3759,500,Soy_Sauce
3760,500,Garlic
3761,500,Ginger
3762,500,Sesame_Oil
3763,500,Brown_Rice
3764,501,Ramen_Noodles
3765,501,Tofu
3766,501,Miso_Broth
3767,501,Soft_Boiled_Egg
3768,501,Green_Onion
3769,501,Mushroom
3770,501,Nori
3771,501,Sesame_Seeds
3772,502,Penne
3773,502,Vegetable
3774,502,Creamy_Pesto_Sauce
3775,502,Garlic
3776,502,Tomato
3777,502,Parmesan_Cheese
3778,502,Olive_Oil
3779,502,Basil
3780,503,Cod
3781,503,Roasted_Potatoes
3782,503,Green_Bean
3783,503,Lemon_Juice
3784,503,Butter
3785,503,Parsley
3786,503,Kosher_Salt
3787,503,Black_Pepper
3788,504,Corn_Tortilla
3789,504,Black_Bean
3790,504,Chipotle_Sauce
3791,504,Monterey_Jack_Cheese
3792,504,Onion
3793,504,Cilantro
3794,504,Rice
3795,504,Sour_Cream
3796,505,Flour_Tortilla
3797,505,Eggs
3798,505,Potato
3799,505,Cheddar_Cheese
3800,505,Salsa
3801,505,Potatoes
3802,505,Green_Onion
3803,505,Kosher_Salt
3804,506,Greek_Yogurt
3805,506,Banana
3806,506,Granola
3807,506,Honey
3808,506,Chia_Seeds
3809,506,Vanilla_Extract
3810,507,English_Muffin
3811,507,Eggs
3812,507,Egg
3813,507,Mozzarella_Cheese
3814,507,Tomato
3815,507,Spinach
3816,507,Butter
3817,507,Black_Pepper
3818,508,Eggs
3819,508,Carrot
3820,508,Onion
3821,508,Pepper_Jack_Cheese
3822,508,Whole_Milk
3823,508,Canola_Oil
3824,508,Kosher_Salt
3825,508,Black_Pepper
3826,509,Rolled_Oats
3827,509,Mango
3828,509,Pistachios
3829,509,Low_Fat_Milk
3830,509,Cinnamon
3831,509,Maple_Syrup
3832,509,Chia_Seeds
3833,510,All_Purpose_Flour
3834,510,Eggs
3835,510,Whole_Milk
3836,510,Baking_Powder
3837,510,Banana
3838,510,Butter
3839,510,Sugar
3840,510,Vanilla_Extract
3841,511,Macaroni
3842,511,Vegetable
3843,511,Pesto_Sauce
3844,511,Garlic
3845,511,Parmesan_Cheese
3846,511,Spinach
3847,511,Olive_Oil
3848,512,Lentil
3849,512,Romaine_Lettuce
3850,512,Green_Bean
3851,512,Asparagus
3852,512,Ranch_Dressing
3853,512,Croutons
3854,512,Parmesan_Cheese
3855,513,Flour_Tortilla
3856,513,Beef
3857,513,Mediterranean_Sauce
3858,513,Romaine_Lettuce
3859,513,Tomato
3860,513,Red_Onion
3861,513,Parmesan_Cheese
3862,514,Chickpea
3863,514,Quinoa
3864,514,Broccoli
3865,514,Carrot
3866,514,Edamame
3867,514,Teriyaki_Sauce
3868,514,Sesame_Seeds
3869,515,Brioche_Bun
3870,515,Turkey
3871,515,Lettuce
3872,515,Tomato
3873,515,Pickles
3874,515,Red_Onion
3875,515,Pepper_Jack_Cheese
3876,515,Mayonnaise
3877,516,Rotini
3878,516,Chicken
3879,516,Marinara_Sauce
3880,516,Garlic
3881,516,Parmesan_Cheese
3882,516,Spinach
3883,516,Olive_Oil
3884,517,Corn_Tortilla
3885,517,Chickpea
3886,517,Salsa_Verde_Sauce
3887,517,Monterey_Jack_Cheese
3888,517,Onion
3889,517,Cilantro
3890,517,Rice
3891,517,Sour_Cream
3892,518,Chicken
3893,518,Pita_Bread
3894,518,Rice
3895,518,Cucumber
3896,518,Tomato
3897,518,Tzatziki_Sauce
3898,518,Red_Onion
3899,518,Parsley
3900,519,Salmon
3901,519,Rice
3902,519,Chipotle_Sauce
3903,519,Broccoli
3904,519,Carrot
3905,519,Olive_Oil
3906,519,Garlic
3907,519,Kosher_Salt
3908,520,Vegetable
3909,520,Jasmine_Rice
3910,520,Coconut_Milk
3911,520,Green_Curry_Paste
3912,520,Bell_Pepper
3913,520,Onion
3914,520,Basil
3915,520,Lime_Juice
3916,521,Beef
3917,521,Sweet_Potato
3918,521,Peas
3919,521,Soy_Sauce
3920,521,Garlic
3921,521,Ginger
3922,521,Sesame_Oil
3923,521,Brown_Rice
3924,522,Rigatoni
3925,522,Meatball
3926,522,Creamy_Pesto_Sauce
3927,522,Garlic
3928,522,Tomato
3929,522,Parmesan_Cheese
3930,522,Olive_Oil
3931,522,Basil
3932,523,Rolled_Oats
3933,523,Blueberry
3934,523,Walnuts
3935,523,Low_Fat_Milk
3936,523,Cinnamon
3937,523,Maple_Syrup
3938,523,Chia_Seeds
3939,524,All_Purpose_Flour
3940,524,Eggs
3941,524,Whole_Milk
3942,524,Baking_Powder
3943,524,Banana
3944,524,Butter
3945,524,Sugar
3946,524,Vanilla_Extract
3947,525,Greek_Yogurt
3948,525,Pineapple
3949,525,Granola
3950,525,Honey
3951,525,Chia_Seeds
3952,525,Vanilla_Extract
3953,526,Bagel
3954,526,Eggs
3955,526,Ham
3956,526,Parmesan_Cheese
3957,526,Tomato
3958,526,Spinach
3959,526,Butter
3960,526,Black_Pepper
3961,527,Eggs
3962,527,Onion
3963,527,Avocado
3964,527,Parmesan_Cheese
3965,527,Whole_Milk
3966,527,Canola_Oil
3967,527,Kosher_Salt
3968,527,Black_Pepper
3969,528,Rolled_Oats
3970,528,Pineapple
3971,528,Pistachios
3972,528,Low_Fat_Milk
3973,528,Cinnamon
3974,528,Maple_Syrup
3975,528,Chia_Seeds
3976,529,Corn_Tortilla
3977,529,Black_Bean
3978,529,Cabbage
3979,529,Pico_De_Gallo
3980,529,Cilantro
3981,529,Lime_Juice
3982,529,Cotija_Cheese
3983,530,Chickpea
3984,530,Romaine_Lettuce
3985,530,Tomato
3986,530,Sweet_Potato
3987,530,Ranch_Dressing
3988,530,Croutons
3989,530,Parmesan_Cheese
3990,531,Flour_Tortilla
3991,531,Tofu
3992,531,Pesto_Sauce
3993,531,Romaine_Lettuce
3994,531,Tomato
3995,531,Red_Onion
3996,531,Cheddar_Cheese
3997,532,Tofu
3998,532,Farro
3999,532,Broccoli
4000,532,Carrot
4001,532,Edamame
4002,532,Cilantro_Lime_Sauce
4003,532,Sesame_Seeds
4004,533,Brioche_Bun
4005,533,Turkey
4006,533,Lettuce
4007,533,Tomato
4008,533,Pickles
4009,533,Red_Onion
4010,533,Cheddar_Cheese
4011,533,Mayonnaise
4012,534,Rotini
4013,534,Turkey
4014,534,Alfredo_Sauce
4015,534,Garlic
4016,534,Parmesan_Cheese
4017,534,Spinach
4018,534,Olive_Oil
4019,535,Rigatoni
4020,535,Tofu
4021,535,Creamy_Pesto_Sauce
4022,535,Garlic
4023,535,Tomato
4024,535,Parmesan_Cheese
4025,535,Olive_Oil
4026,535,Basil
4027,536,Cod
4028,536,Roasted_Potatoes
4029,536,Green_Bean
4030,536,Lemon_Juice
4031,536,Butter
4032,536,Parsley
4033,536,Kosher_Salt
4034,536,Black_Pepper